Inches,Ram,Weight,Price,Is_SSD,Is_HDD,PPI,Is_Touchscreen,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,TypeName_Gaming,TypeName_Netbook,TypeName_Notebook,TypeName_Ultrabook,TypeName_Workstation,OpSys_Chrome OS,OpSys_Linux,OpSys_No OS,OpSys_Windows 10,OpSys_Windows 7,OpSys_macOS,CPU_Brand_Intel,CPU_Brand_Samsung,GPU_Brand_ARM,GPU_Brand_Intel,GPU_Brand_Nvidia
0.21568627450980388,0.047619047619047616,0.19818375105857763,28238.4,0,1,0.3150915869670935,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.28235294117647064,0.1111111111111111,0.22521126506783903,52054.56,1,1,0.2701248176365699,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,True
0.21568627450980388,0.1111111111111111,0.1693544027820321,58403.4048,1,0,0.3150915869670935,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
0.07450980392156864,0.1111111111111111,0.08286635795239554,80452.8,1,0,0.5913438158534606,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,True,False
0.1529411764705883,0.1111111111111111,0.1468314744409809,45820.8,1,0,0.3674177338304424,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.047619047619047616,0.19818375105857763,21258.72,1,0,0.3150915869670935,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.21568627450980388,0.047619047619047616,0.18917457972215715,21045.6,0,1,0.1829469930296644,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False
0.21568627450980388,0.23809523809523808,0.23872502207246973,71874.72,1,1,0.3150915869670935,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.21568627450980388,0.1111111111111111,0.16484981711382185,37242.72,1,0,0.3150915869670935,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True
0.21568627450980388,0.1111111111111111,0.17656173985116846,31914.1872,1,0,0.3150915869670935,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
0.21568627450980388,0.23809523809523808,0.19818375105857763,77202.72,1,1,0.3150915869670935,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
0.12549019607843143,0.1111111111111111,0.10899295482801491,87858.72,1,0,0.39426163073431664,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False
